id 	 idx 	 XYZPosition_0 	 XYZPosition_1 	 XYZPosition_2 	 XPhi 	 XTheta 	 XPsi 	 Order 	 GeometricalHitOrder
1	327	8.25572	-31.1495	-49.25	3.14159	2.35619	1.82987	21	21
1	328	2.54561	-32.1243	-52	3.14159	2.35619	1.64987	24	24
1	329	-3.24669	-32.061	-49.25	3.14159	2.35619	1.46987	25	25
1	330	-8.9343	-30.9617	-52	3.14159	2.35619	1.28987	28	28
1	331	-14.3329	-28.8621	-49.25	3.14159	2.35619	1.10987	29	29
1	332	-19.2684	-25.8298	-52	3.14159	2.35619	0.929877	32	32
1	333	-23.5813	-21.963	-49.25	3.14159	2.35619	0.749881	33	33
1	334	-27.1326	-17.386	-52	3.14159	2.35619	0.569867	36	36
1	335	-29.8068	-12.2477	-49.25	3.14159	2.35619	0.389872	37	37
1	336	32.1819	-1.66588	-57.5	3.14159	2.35619	3.08987	10	10
1	337	31.3637	-7.40049	-54.75	3.14159	2.35619	2.90987	11	11
1	338	29.5321	-12.8959	-57.5	3.14159	2.35619	2.72987	14	14
1	339	26.7462	-17.9747	-54.75	3.14159	2.35619	2.54987	15	15
1	340	23.0961	-22.4727	-57.5	3.14159	2.35619	2.36987	18	18
1	341	18.6997	-26.2445	-54.75	3.14159	2.35619	2.18988	19	19
1	342	13.699	-29.1683	-57.5	3.14159	2.35619	2.00987	22	22
1	343	8.25572	-31.1495	-54.75	3.14159	2.35619	1.82987	23	23
